Status.state,NomeEntidade,NumFistel,NumServico,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,tipoTecnologia,meioAcesso,FreqTxMHz,FreqRxMHz,Azimute,CodTipoClasseEstacao,ClassInfraFisica,CompartilhamentoInfraFisica,CodTipoAntena,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,Polarizacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,CodDebitoTFI,DataLicenciamento,DataPrimeiroLicenciamento,NumRede,_id,DataValidade,NumFistelAssociado,NomeEntidadeAssociado
LIC-LIC-01,CLARO S.A.,50409307637,010,34672011,422352080,R PRINCESA ISABEL,,RN,2408102,10M0G7W,NR,SA-NSA,,2140,1950,120,FB,,,760,005152003257,14.54,22,70.39,0,X,41,011060703257,49.1,-5.78326,-35.2045,G,2023-09-08,1999-11-19,,a92e82488b9a5105,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,48372023,422352080,R PRINCESA ISABEL,,RN,2408102,15M0G7W,NR,SA-NSA,,2117.5,1927.5,120,FB,,,760,005152003257,14.54,22,70.39,0,X,41,011060703257,49.1,-5.78326,-35.2045,G,2023-09-08,1999-11-19,,a92e82488b9a5106,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,34672011,422352080,R PRINCESA ISABEL,,RN,2408102,10M0G7W,NR,SA-NSA,,2140,1950,250,FB,,,760,005152003257,14.54,22,70.39,0,X,41,011060703257,49.1,-5.78326,-35.2045,G,2023-09-08,1999-11-19,,a92e82488b9a5107,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,48372023,422352080,R PRINCESA ISABEL,,RN,2408102,15M0G7W,NR,SA-NSA,,2117.5,1927.5,250,FB,,,760,005152003257,14.54,22,70.39,0,X,41,011060703257,49.1,-5.78326,-35.2045,G,2023-09-08,1999-11-19,,a92e82488b9a5108,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,34672011,422352080,R PRINCESA ISABEL,,RN,2408102,10M0G7W,LTE,,,1855,1760,15,FB,,,760,021221203701,13.82,28,71.92,0,X,44,023491603257,40,-5.78326,-35.2045,G,2023-09-08,1999-11-19,,a92e82488b9a5112,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,50502011,422352080,R PRINCESA ISABEL,,RN,2408102,10M0G7W,LTE,,,1875,1780,15,FB,,,760,021221203701,13.82,28,71.92,0,X,44,023491603257,40,-5.78326,-35.2045,G,2023-09-08,1999-11-19,,a92e82488b9a5113,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,34672011,422352080,R PRINCESA ISABEL,,RN,2408102,10M0G7W,LTE,,,1855,1760,90,FB,,,760,021221203701,13.82,28,71.92,0,X,44,023491603257,40,-5.78326,-35.2045,G,2023-09-08,1999-11-19,,a92e82488b9a5114,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,50502011,422352080,R PRINCESA ISABEL,,RN,2408102,10M0G7W,LTE,,,1875,1780,90,FB,,,760,021221203701,13.82,28,71.92,0,X,44,023491603257,40,-5.78326,-35.2045,G,2023-09-08,1999-11-19,,a92e82488b9a5115,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,34672011,422352080,R PRINCESA ISABEL,,RN,2408102,10M0G7W,LTE,,,1855,1760,245,FB,,,760,021221203701,13.82,28,71.92,0,X,44,023491603257,40,-5.78326,-35.2045,G,2023-09-08,1999-11-19,,a92e82488b9a5116,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,50502011,422352080,R PRINCESA ISABEL,,RN,2408102,10M0G7W,LTE,,,1875,1780,245,FB,,,760,021221203701,13.82,28,71.92,0,X,44,023491603257,40,-5.78326,-35.2045,G,2023-09-08,1999-11-19,,a92e82488b9a5117,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,97692014,422352080,R PRINCESA ISABEL,,RN,2408102,10M0G7W,LTE,,,798,743,65,FB,,,760,005152003257,12.78,20,78.06,0,X,41,079372003257,60,-5.78326,-35.2045,G,2023-09-08,1999-11-19,,a92e82488b9a5118,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,97692014,422352080,R PRINCESA ISABEL,,RN,2408102,10M0G7W,LTE,,,798,743,120,FB,,,760,005152003257,12.78,20,78.06,0,X,41,079372003257,60,-5.78326,-35.2045,G,2023-09-08,1999-11-19,,a92e82488b9a5119,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,97692014,422352080,R PRINCESA ISABEL,,RN,2408102,10M0G7W,LTE,,,798,743,250,FB,,,760,005152003257,12.78,20,78.06,0,X,41,079372003257,60,-5.78326,-35.2045,G,2023-09-08,1999-11-19,,a92e82488b9a511a,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,34672011,422352080,R PRINCESA ISABEL,,RN,2408102,10M0G7W,LTE,,,2140,1950,65,FB,,,760,005152003257,14.54,22,70.39,0,X,41,011060703257,49.1,-5.78326,-35.2045,G,2023-09-08,1999-11-19,,a92e82488b9a511b,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,48372023,422352080,R PRINCESA ISABEL,,RN,2408102,15M0G7W,LTE,,,2117.5,1927.5,65,FB,,,760,005152003257,14.54,22,70.39,0,X,41,011060703257,49.1,-5.78326,-35.2045,G,2023-09-08,1999-11-19,,a92e82488b9a511c,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,34672011,422352080,R PRINCESA ISABEL,,RN,2408102,10M0G7W,LTE,,,2140,1950,120,FB,,,760,005152003257,14.54,22,70.39,0,X,41,011060703257,49.1,-5.78326,-35.2045,G,2023-09-08,1999-11-19,,a92e82488b9a511d,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,48372023,422352080,R PRINCESA ISABEL,,RN,2408102,15M0G7W,LTE,,,2117.5,1927.5,120,FB,,,760,005152003257,14.54,22,70.39,0,X,41,011060703257,49.1,-5.78326,-35.2045,G,2023-09-08,1999-11-19,,a92e82488b9a511e,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,34672011,422352080,R PRINCESA ISABEL,,RN,2408102,10M0G7W,LTE,,,2140,1950,250,FB,,,760,005152003257,14.54,22,70.39,0,X,41,011060703257,49.1,-5.78326,-35.2045,G,2023-09-08,1999-11-19,,a92e82488b9a511f,2026-06-01,,
LIC-LIC-01,CLARO S.A.,50409307637,010,48372023,422352080,R PRINCESA ISABEL,,RN,2408102,15M0G7W,LTE,,,2117.5,1927.5,250,FB,,,760,005152003257,14.54,22,70.39,0,X,41,011060703257,49.1,-5.78326,-35.2045,G,2023-09-08,1999-11-19,,a92e82488b9a5120,2026-06-01,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,97432014,690905963,RUA JOSÉ FIRMINO DOS SANTOS,,RN,2408102,10M0G7W,LTE,,,788,733,240,FB,,,760,021851005080,17.5,25,66,0,X,50,048811903257,46,-5.85417,-35.20694,G,2023-08-19,2008-12-09,,9caad24800b320c2,2029-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,97432014,690905963,RUA JOSÉ FIRMINO DOS SANTOS,,RN,2408102,10M0G7W,LTE,,,788,733,10,FB,,,760,021851005080,17.5,25,66,0,X,50,048811903257,46,-5.85417,-35.20694,G,2023-08-19,2008-12-09,,9caad24800b320c3,2029-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,97432014,690905963,RUA JOSÉ FIRMINO DOS SANTOS,,RN,2408102,10M0G7W,LTE,,,788,733,120,FB,,,760,021851005080,17.5,25,66,0,X,50,048811903257,46,-5.85417,-35.20694,G,2023-08-19,2008-12-09,,9caad24800b320c4,2029-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,97432014,691183139,RUA ITAPEMERI,,RN,2408102,10M0G7W,LTE,,,788,733,360,FB,,,760,021851005080,17.5,25,66,0,X,40,048811903257,46,-5.73306,-35.24639,G,2023-08-20,2009-04-20,,9caad24800b32131,2029-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,97432014,691183139,RUA ITAPEMERI,,RN,2408102,10M0G7W,LTE,,,788,733,120,FB,,,760,001440703701,14.4,25,59.4,0,X,40,048811903257,46,-5.73306,-35.24639,G,2023-08-20,2009-04-20,,9caad24800b32132,2029-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,97432014,691183139,RUA ITAPEMERI,,RN,2408102,10M0G7W,LTE,,,788,733,260,FB,,,760,001440703701,14.4,25,59.4,0,X,40,048811903257,46,-5.73306,-35.24639,G,2023-08-20,2009-04-20,,9caad24800b32133,2029-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,97432014,691183171,AVENIDA CIDADE PRAIA,,RN,2408102,10M0G7W,LTE,,,788,733,120,FB,,,760,005390301705,16.31,31.24,83.37,0,X,35.5,048811903257,46,-5.7425,-35.26583,G,2023-08-20,2009-04-20,,9caad24800b32139,2029-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,97432014,691183171,AVENIDA CIDADE PRAIA,,RN,2408102,10M0G7W,LTE,,,788,733,240,FB,,,760,005390301705,16.31,31.24,83.37,0,X,35.5,048811903257,46,-5.7425,-35.26583,G,2023-08-20,2009-04-20,,9caad24800b3213a,2029-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,97432014,691183171,AVENIDA CIDADE PRAIA,,RN,2408102,10M0G7W,LTE,,,788,733,360,FB,,,760,005390301705,16.31,31.24,83.37,0,X,35.5,048811903257,46,-5.7425,-35.26583,G,2023-08-20,2009-04-20,,9caad24800b3213b,2029-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,97432014,691591946,RUA ALVORADA,,RN,2408102,10M0G7W,LTE,,,788,733,360,FB,,,760,021851005080,17.5,25,66,0,X,50,048811903257,46,-5.77361,-35.255,G,2023-08-20,2009-08-05,,9caad24800b32190,2029-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,97432014,691591946,RUA ALVORADA,,RN,2408102,10M0G7W,LTE,,,788,733,240,FB,,,760,021851005080,17.5,25,66,0,X,50,048811903257,46,-5.77361,-35.255,G,2023-08-20,2009-08-05,,9caad24800b32191,2029-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,97432014,691591946,RUA ALVORADA,,RN,2408102,10M0G7W,LTE,,,788,733,120,FB,,,760,021851005080,17.5,25,66,0,X,50,048811903257,46,-5.77361,-35.255,G,2023-08-20,2009-08-05,,9caad24800b32192,2029-12-08,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,48412023,691182825,RUA CEL ESTEVAM,,RN,2408102,10M0G7W,LTE,,,2160,1970,360,FB,,,760,021221203701,18.2,28,71.92,0,X,40,083071803257,40,-5.79667,-35.21917,G,2023-08-20,2009-04-20,,9caad2480a690bf9,2038-04-30,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,48412023,691182825,RUA CEL ESTEVAM,,RN,2408102,10M0G7W,LTE,,,2160,1970,120,FB,,,760,021221203701,18.2,28,71.92,0,X,40,083071803257,40,-5.79667,-35.21917,G,2023-08-20,2009-04-20,,9caad2480a690bfa,2038-04-30,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,48412023,691182825,RUA CEL ESTEVAM,,RN,2408102,10M0G7W,LTE,,,2160,1970,240,FB,,,760,021221203701,18.2,28,71.92,0,X,40,083071803257,40,-5.79667,-35.21917,G,2023-08-20,2009-04-20,,9caad2480a690bfb,2038-04-30,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,48412023,691183082,RUA MIGUEL CASTRO,,RN,2408102,10M0G7W,LTE,,,2160,1970,360,FB,,,760,021221203701,18.2,28,71.92,0,X,45,083071803257,40,-5.81722,-35.22583,G,2023-08-20,2009-04-20,,9caad2480a690c11,2038-04-30,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,48412023,691183082,RUA MIGUEL CASTRO,,RN,2408102,10M0G7W,LTE,,,2160,1970,120,FB,,,760,021221203701,18.2,28,71.92,0,X,45,083071803257,40,-5.81722,-35.22583,G,2023-08-20,2009-04-20,,9caad2480a690c12,2038-04-30,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,48412023,691183082,RUA MIGUEL CASTRO,,RN,2408102,10M0G7W,LTE,,,2160,1970,240,FB,,,760,021221203701,18.2,28,71.92,0,X,45,083071803257,40,-5.81722,-35.22583,G,2023-08-20,2009-04-20,,9caad2480a690c13,2038-04-30,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,48412023,691183198,RUA MARIA JOSE LIRA,,RN,2408102,10M0G7W,LTE,,,2160,1970,120,FB,,,760,021851005080,17.5,25,66,0,X,24,083071803257,40,-5.76333,-35.25833,G,2023-08-20,2009-04-20,,9caad2480a690c1a,2038-04-30,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,48412023,691183198,RUA MARIA JOSE LIRA,,RN,2408102,10M0G7W,LTE,,,2160,1970,10,FB,,,760,021851005080,17.5,25,66,0,X,24,083071803257,40,-5.76333,-35.25833,G,2023-08-20,2009-04-20,,9caad2480a690c1b,2038-04-30,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,48412023,691183198,RUA MARIA JOSE LIRA,,RN,2408102,10M0G7W,LTE,,,2160,1970,240,FB,,,760,021851005080,17.5,25,66,0,X,24,083071803257,40,-5.76333,-35.25833,G,2023-08-20,2009-04-20,,9caad2480a690c1c,2038-04-30,,
LIC-LIC-01,TIM S A,50409428698,010,48352023,1008016842,RUA ALBERTO MARANHAO,NATAL,RN,2408102,10M0G7W,LTE,,,2130,1940,0,FB,,,760,056001603518,16.15,25,65,0,X,18,059272003257,40,-5.798028,-35.204361,G,2023-09-11,2019-01-14,,1323d2485176b111,2028-04-07,,
LIC-LIC-01,TIM S A,50409428698,010,48352023,1008016842,RUA ALBERTO MARANHAO,NATAL,RN,2408102,10M0G7W,LTE,,,2130,1940,120,FB,,,760,056001603518,16.15,25,65,0,X,18,059272003257,40,-5.798028,-35.204361,G,2023-09-11,2019-01-14,,1323d2485176b112,2028-04-07,,
LIC-LIC-01,TIM S A,50409428698,010,48352023,1008016842,RUA ALBERTO MARANHAO,NATAL,RN,2408102,10M0G7W,LTE,,,2130,1940,240,FB,,,760,056001603518,16.15,25,65,0,X,18,059272003257,40,-5.798028,-35.204361,G,2023-09-11,2019-01-14,,1323d2485176b113,2028-04-07,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,33992016,690905823,AVENIDA PRESIDENTE GETULIO VARGAS,,RN,2408102,5M00G7W,LTE,,,1855,1760,140,FB,,,760,021221203701,18,27,65,0,X,75,083071803257,46,-5.78333,-35.19389,G,2023-10-02,2008-12-09,,2455d248344cf78e,2026-06-01,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,33992016,690905823,AVENIDA PRESIDENTE GETULIO VARGAS,,RN,2408102,5M00G7W,LTE,,,1855,1760,240,FB,,,760,021221203701,18,27,65,0,X,75,083071803257,46,-5.78333,-35.19389,G,2023-10-02,2008-12-09,,2455d248344cf78f,2026-06-01,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,33992016,690905823,AVENIDA PRESIDENTE GETULIO VARGAS,,RN,2408102,5M00G7W,LTE,,,1855,1760,340,FB,,,760,021221203701,18,27,65,0,X,75,083071803257,46,-5.78333,-35.19389,G,2023-10-02,2008-12-09,,2455d248344cf790,2026-06-01,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,48412023,690905823,AVENIDA PRESIDENTE GETULIO VARGAS,,RN,2408102,5M00G7W,LTE,,,2160,1970,140,FB,,,760,021221203701,18,27,65,0,X,75,083071803257,46,-5.78333,-35.19389,G,2023-10-02,2008-12-09,,2455d248344cf791,2038-04-30,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,48412023,690905823,AVENIDA PRESIDENTE GETULIO VARGAS,,RN,2408102,5M00G7W,LTE,,,2160,1970,240,FB,,,760,021221203701,18,27,65,0,X,75,083071803257,46,-5.78333,-35.19389,G,2023-10-02,2008-12-09,,2455d248344cf792,2038-04-30,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,48412023,690905823,AVENIDA PRESIDENTE GETULIO VARGAS,,RN,2408102,5M00G7W,LTE,,,2160,1970,340,FB,,,760,021221203701,18,27,65,0,X,75,083071803257,46,-5.78333,-35.19389,G,2023-10-02,2008-12-09,,2455d248344cf793,2038-04-30,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,33992016,691182957,AVENIDA SENADOR DINARTE MARIZ,,RN,2408102,5M00G7W,LTE,,,1855,1760,170,FB,,,760,021221203701,18,27,65,0,X,40,083071803257,46,-5.84139,-35.18167,G,2023-10-02,2009-04-20,,2455d248344cf809,2026-06-01,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,33992016,691182957,AVENIDA SENADOR DINARTE MARIZ,,RN,2408102,5M00G7W,LTE,,,1855,1760,40,FB,,,760,021221203701,18,27,65,0,X,40,083071803257,46,-5.84139,-35.18167,G,2023-10-02,2009-04-20,,2455d248344cf80a,2026-06-01,,
LIC-LIC-01,TELEFONICA BRASIL S.A.,50409146285,010,33992016,691182957,AVENIDA SENADOR DINARTE MARIZ,,RN,2408102,5M00G7W,LTE,,,1855,1760,360,FB,,,760,021221203701,18,27,65,0,X,40,083071803257,46,-5.84139,-35.18167,G,2023-10-02,2009-04-20,,2455d248344cf80b,2026-06-01,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,23242022,1012969964,RUA PRESIDENTE LEÃO VELOSO,,RN,2408102,10M0G7W,LTE,,,2665,2545,40,FB,,,168,056001603518,16.15,25,65,0,X,34,056691903257,5,-5.799444,-35.22475,F,2022-03-29,2022-03-29,,ffc4d24824faac35,2023-02-14,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,23242022,1012969964,RUA PRESIDENTE LEÃO VELOSO,,RN,2408102,10M0G7W,LTE,,,2665,2545,140,FB,,,168,056001603518,16.15,25,65,0,X,34,056691903257,5,-5.799444,-35.22475,F,2022-03-29,2022-03-29,,ffc4d24824faac36,2023-02-14,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,23242022,1012969964,RUA PRESIDENTE LEÃO VELOSO,,RN,2408102,10M0G7W,LTE,,,2665,2545,260,FB,,,168,056001603518,16.15,25,65,0,X,34,056691903257,5,-5.799444,-35.22475,F,2022-03-29,2022-03-29,,ffc4d24824faac37,2023-02-14,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,23242022,1012969972,RUA MISSIONÁRIO GUNNAR VINGREN,,RN,2408102,10M0G7W,LTE,,,2665,2545,0,FB,,,168,056001603518,16.5,28,65,0,X,34,062552003257,5,-5.85672964,-35.20451675,F,2022-03-29,2022-03-29,,ffc4d24824faac38,2023-02-14,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,23242022,1012969972,RUA MISSIONÁRIO GUNNAR VINGREN,,RN,2408102,10M0G7W,LTE,,,2665,2545,60,FB,,,168,056001603518,16.5,28,65,0,X,34,062552003257,5,-5.85672964,-35.20451675,F,2022-03-29,2022-03-29,,ffc4d24824faac39,2023-02-14,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,23242022,1012969972,RUA MISSIONÁRIO GUNNAR VINGREN,,RN,2408102,10M0G7W,LTE,,,2665,2545,280,FB,,,168,056001603518,16.5,28,65,0,X,34,062552003257,5,-5.85672964,-35.20451675,F,2022-03-29,2022-03-29,,ffc4d24824faac3a,2023-02-14,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,23242022,1012969980,RODOVIA BR 101 ,,RN,2408102,8M97G7W,LTE,,,2665,2545,40,FB,,,760,056001603518,16.15,28,65,7,X,41,024081203903,60,-5.73391667,-35.29141667,G,2022-03-29,2022-03-29,,ffc4d24824faac3b,2023-02-14,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,23242022,1012969980,RODOVIA BR 101 ,,RN,2408102,8M97G7W,LTE,,,2665,2545,100,FB,,,760,056001603518,16.15,28,65,7,X,41,024081203903,60,-5.73391667,-35.29141667,G,2022-03-29,2022-03-29,,ffc4d24824faac3c,2023-02-14,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,23242022,1012969980,RODOVIA BR 101 ,,RN,2408102,8M97G7W,LTE,,,2665,2545,170,FB,,,760,056001603518,16.15,28,65,7,X,41,024081203903,60,-5.73391667,-35.29141667,G,2022-03-29,2022-03-29,,ffc4d24824faac3d,2023-02-14,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,23242022,1012969980,RODOVIA BR 101 ,,RN,2408102,10M0G7W,LTE,,,2665,2545,20,FB,,,168,044151403519,14.83,25,62.12,0,X,34,056691903257,5,-5.73391667,-35.29141667,F,2022-03-29,2022-03-29,,ffc4d24824faac3e,2023-02-14,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,23242022,1012969980,RODOVIA BR 101 ,,RN,2408102,10M0G7W,LTE,,,2665,2545,130,FB,,,168,044151403519,14.83,25,62.12,0,X,34,056691903257,5,-5.73391667,-35.29141667,F,2022-03-29,2022-03-29,,ffc4d24824faac3f,2023-02-14,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,23242022,1012969980,RODOVIA BR 101 ,,RN,2408102,10M0G7W,LTE,,,2665,2545,200,FB,,,168,044151403519,14.83,25,62.12,0,X,34,056691903257,5,-5.73391667,-35.29141667,F,2022-03-29,2022-03-29,,ffc4d24824faac40,2023-02-14,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,23242022,1012969999,RUA SAO PEDRO,,RN,2408102,10M0G7W,LTE,,,2665,2545,340,FB,,,168,056001603518,16.5,28,65,0,X,34,062552003257,5,-5.78975,-35.191944,F,2022-03-29,2022-03-29,,ffc4d24824faac41,2023-02-14,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,23242022,1012969999,RUA SAO PEDRO,,RN,2408102,10M0G7W,LTE,,,2665,2545,140,FB,,,168,056001603518,16.5,28,65,0,X,34,062552003257,5,-5.78975,-35.191944,F,2022-03-29,2022-03-29,,ffc4d24824faac42,2023-02-14,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,23242022,1012969999,RUA SAO PEDRO,,RN,2408102,10M0G7W,LTE,,,2665,2545,230,FB,,,168,056001603518,16.5,28,65,0,X,34,062552003257,5,-5.78975,-35.191944,F,2022-03-29,2022-03-29,,ffc4d24824faac43,2023-02-14,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,23242022,1012970008,AVENIDA SANTA DOROTÉIA,,RN,2408102,10M0G7W,LTE,,,2665,2545,30,FB,,,168,056001603518,16.5,28,65,0,X,34,062552003257,5,-5.851667,-35.251694,F,2022-03-29,2022-03-29,,ffc4d24824faac44,2023-02-14,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,23242022,1012970008,AVENIDA SANTA DOROTÉIA,,RN,2408102,10M0G7W,LTE,,,2665,2545,160,FB,,,168,056001603518,16.5,28,65,0,X,34,062552003257,5,-5.851667,-35.251694,F,2022-03-29,2022-03-29,,ffc4d24824faac45,2023-02-14,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,23242022,1012970008,AVENIDA SANTA DOROTÉIA,,RN,2408102,10M0G7W,LTE,,,2665,2545,265,FB,,,168,056001603518,16.5,28,65,0,X,34,062552003257,5,-5.851667,-35.251694,F,2022-03-29,2022-03-29,,ffc4d24824faac46,2023-02-14,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,23242022,1012970016,AVENIDA ENGENHEIRO ROBERTO FREIRE,,RN,2408102,10M0G7W,LTE,,,2665,2545,10,FB,,,168,056001603518,16.15,25,65,5.1,X,34,056691903257,5,-5.871944,-35.180861,F,2022-03-29,2022-03-29,,ffc4d24824faac47,2023-02-14,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,23242022,1012970016,AVENIDA ENGENHEIRO ROBERTO FREIRE,,RN,2408102,10M0G7W,LTE,,,2665,2545,140,FB,,,168,056001603518,16.15,25,65,2.8,X,34,056691903257,5,-5.871944,-35.180861,F,2022-03-29,2022-03-29,,ffc4d24824faac48,2023-02-14,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,23242022,1012970016,AVENIDA ENGENHEIRO ROBERTO FREIRE,,RN,2408102,10M0G7W,LTE,,,2665,2545,260,FB,,,168,056001603518,16.15,25,65,2.8,X,34,056691903257,5,-5.871944,-35.180861,F,2022-03-29,2022-03-29,,ffc4d24824faac49,2023-02-14,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,23242022,1012970024,AVENIDA ENGENHEIRO ROBERTO FREIRE 1  PONTA NEGRA,,RN,2408102,10M0G7W,LTE,,,2665,2545,30,FB,,,168,056001603518,16.5,28,65,0,X,34,062552003257,5,-5.884444,-35.181694,F,2022-03-29,2022-03-29,,ffc4d24824faac4a,2023-02-14,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,23242022,1012970024,AVENIDA ENGENHEIRO ROBERTO FREIRE 1  PONTA NEGRA,,RN,2408102,10M0G7W,LTE,,,2665,2545,160,FB,,,168,064101600762,16.85,28,57.15,0,X,34,056691903257,5,-5.884444,-35.181694,F,2022-03-29,2022-03-29,,ffc4d24824faac4b,2023-02-14,,
LIC-LIC-01,GARLIAVA RJ INFRAESTRUTURA E REDES DE TELECOMUNICACOES S.A.,50409146285,010,23242022,1012970024,AVENIDA ENGENHEIRO ROBERTO FREIRE 1  PONTA NEGRA,,RN,2408102,10M0G7W,LTE,,,2665,2545,240,FB,,,168,064101600762,16.85,28,57.15,0,X,34,056691903257,5,-5.884444,-35.181694,F,2022-03-29,2022-03-29,,ffc4d24824faac4c,2023-02-14,,
